country,country_code,date,for_treas_pos,for_treas_net,for_lt_treas_pos,for_lt_treas_net,for_lt_treas_valchg,for_st_treas_pos,for_st_treas_net
"China, Mainland",41408.0,2021-11-01,1052882.0,,1040769.0,,,12113.0,9403.0
"China, Mainland",41408.0,2021-12-01,1040330.0,,1036125.0,,,4205.0,-7908.0
"China, Mainland",41408.0,2022-01-01,1033804.0,,1024423.0,,,9381.0,5176.0
"China, Mainland",41408.0,2022-02-01,1028674.0,,1020152.0,,,8522.0,-859.0
"China, Mainland",41408.0,2022-03-01,1013201.0,,1010469.0,,,2732.0,-5790.0
"China, Mainland",41408.0,2022-04-01,976022.0,,965072.0,,,10950.0,8218.0
"China, Mainland",41408.0,2022-05-01,951753.0,,942880.0,,,8873.0,-2077.0
"China, Mainland",41408.0,2022-06-01,938847.0,,936616.0,,,2231.0,-6642.0
"China, Mainland",41408.0,2022-07-01,939170.0,,935598.0,,,3572.0,1341.0
"China, Mainland",41408.0,2022-08-01,938552.0,,934500.0,,,4052.0,480.0
"China, Mainland",41408.0,2022-09-01,901722.0,,898502.0,,,3220.0,-832.0
"China, Mainland",41408.0,2022-10-01,877937.0,,871654.0,,,6283.0,3063.0
"China, Mainland",41408.0,2022-11-01,870287.0,,860419.0,,,9868.0,3585.0
"China, Mainland",41408.0,2022-12-01,867088.0,,862298.0,,,4790.0,-5078.0
"China, Mainland",41408.0,2023-01-01,859342.0,,855031.0,,,4311.0,-479.0
"China, Mainland",41408.0,2023-02-01,848975.0,8319.0,842351.0,6006.0,-19615.0,6624.0,2313.0
"China, Mainland",41408.0,2023-03-01,869298.0,-5222.0,854080.0,-13816.0,25384.0,15218.0,8594.0
"China, Mainland",41408.0,2023-04-01,868920.0,176.0,852529.0,-997.0,1586.0,16391.0,1173.0
"China, Mainland",41408.0,2023-05-01,846716.0,-13281.0,829935.0,-13671.0,-11709.0,16781.0,390.0
"China, Mainland",41408.0,2023-06-01,835775.0,-3825.0,830907.0,8088.0,-7873.0,4868.0,-11913.0
"China, Mainland",41408.0,2023-07-01,821807.0,-9824.0,815559.0,-11204.0,-4427.0,6248.0,1380.0
"China, Mainland",41408.0,2023-08-01,805366.0,-9256.0,793507.0,-14867.0,-7447.0,11859.0,5611.0
"China, Mainland",41408.0,2023-09-01,778139.0,-7928.0,773204.0,-1004.0,-18892.0,4935.0,-6924.0
"China, Mainland",41408.0,2023-10-01,769617.0,1976.0,764558.0,1852.0,-10665.0,5059.0,124.0
"China, Mainland",41408.0,2023-11-01,781965.0,-12459.0,774319.0,-15046.0,25091.0,7646.0,2587.0
"China, Mainland",41408.0,2023-12-01,816305.0,6385.0,799629.0,-2645.0,25191.0,16676.0,9030.0
"China, Mainland",41408.0,2024-01-01,797734.0,-17807.0,777130.0,-21735.0,-3342.0,20604.0,3928.0
"China, Mainland",41408.0,2024-02-01,774950.0,-13905.0,755097.0,-13154.0,-9668.0,19853.0,-751.0
"China, Mainland",41408.0,2024-03-01,767413.0,-12642.0,750389.0,-9813.0,5918.0,17024.0,-2829.0
"China, Mainland",41408.0,2024-04-01,770746.0,21575.0,756042.0,23895.0,-18842.0,14704.0,-2320.0
"China, Mainland",41408.0,2024-05-01,768295.0,-11342.0,741046.0,-23887.0,8861.0,27249.0,12545.0
"China, Mainland",41408.0,2024-06-01,780196.0,6389.0,752483.0,5925.0,5219.0,27713.0,464.0
"China, Mainland",41408.0,2024-07-01,776493.0,-18367.0,744041.0,-23106.0,12851.0,32452.0,4739.0
"China, Mainland",41408.0,2024-08-01,774614.0,-7795.0,734091.0,-15866.0,7263.0,40523.0,8071.0
"China, Mainland",41408.0,2024-09-01,771968.0,-11927.0,731018.0,-12354.0,7213.0,40950.0,427.0
"China, Mainland",41408.0,2024-10-01,760102.0,3877.0,718413.0,3138.0,-16159.0,41689.0,739.0
"China, Mainland",41408.0,2024-11-01,768600.0,2344.0,720435.0,-4132.0,4446.0,48165.0,6476.0
"China, Mainland",41408.0,2024-12-01,759016.0,1514.0,698635.0,-10702.0,-11384.0,60381.0,12216.0
"China, Mainland",41408.0,2025-01-01,760818.0,-1395.0,698635.0,-3197.0,4225.0,62183.0,1802.0
"China, Mainland",41408.0,2025-02-01,784287.0,10548.0,707015.0,-4541.0,13205.0,77272.0,15089.0
"China, Mainland",41408.0,2025-03-01,765360.0,-19098.0,679611.0,-27575.0,1938.0,85749.0,8477.0
"China, Mainland",41408.0,2025-04-01,743560.0,-23739.0,660674.0,-20876.0,2514.0,82886.0,-2863.0
"China, Mainland",41408.0,2025-05-01,732669.0,-4993.0,657235.0,2459.0,-6442.0,75434.0,-7452.0
"China, Mainland",41408.0,2025-06-01,731402.0,-5203.0,655782.0,-5389.0,6217.0,75620.0,186.0
"China, Mainland",41408.0,2025-07-01,695623.0,-33416.0,629847.0,-23572.0,-2825.0,65776.0,-9844.0
"China, Mainland",41408.0,2025-08-01,699698.0,-8968.0,621123.0,-21767.0,5421.0,78575.0,12799.0
"China, Mainland",41408.0,2025-09-01,699205.0,-9966.0,627630.0,-2966.0,8062.0,71575.0,-7000.0
"China, Mainland",41408.0,2025-10-01,687710.0,-14961.0,619838.0,-11258.0,2387.0,67872.0,-3703.0
"China, Mainland",41408.0,2025-11-01,683862.0,-5357.0,624211.0,2864.0,3198.0,59651.0,-8221.0
"China, Mainland",41408.0,2025-12-01,684398.0,5545.0,624903.0,5701.0,-5834.0,59495.0,-156.0
"China, Mainland",41408.0,2026-01-01,695344.0,5918.0,641857.0,11926.0,3276.0,53487.0,-6008.0
"China, Mainland",41408.0,2026-02-01,694207.0,-11803.0,640701.0,-11822.0,10296.0,53506.0,19.0
"China, Mainland",41408.0,2026-03-01,653261.0,-34474.0,604232.0,-29997.0,-3095.0,49029.0,-4477.0
"China, Mainland",41408.0,2026-04-01,651072.0,1212.0,606352.0,5521.0,-2742.0,44720.0,-4309.0
"China, Mainland",41408.0,2026-05-01,659282.0,5947.0,608486.0,-129.0,1705.0,50796.0,6076.0
Colombia,30503.0,2020-01-01,29673.0,,29301.0,,,372.0,-660.0
Colombia,30503.0,2020-02-01,30842.0,,30402.0,,,440.0,68.0
Colombia,30503.0,2020-03-01,29342.0,,28868.0,,,474.0,34.0
Colombia,30503.0,2020-04-01,26465.0,,25512.0,,,953.0,479.0
Colombia,30503.0,2020-05-01,28227.0,,27401.0,,,826.0,-127.0
Colombia,30503.0,2020-06-01,29398.0,,28015.0,,,1383.0,557.0
Colombia,30503.0,2020-07-01,29785.0,,28948.0,,,837.0,-546.0
Colombia,30503.0,2020-08-01,30550.0,,29739.0,,,811.0,-26.0
Colombia,30503.0,2020-09-01,29751.0,,28471.0,,,1280.0,469.0
Colombia,30503.0,2020-10-01,31900.0,,31069.0,,,831.0,-449.0
Colombia,30503.0,2020-11-01,30812.0,,29889.0,,,923.0,92.0
Colombia,30503.0,2020-12-01,30972.0,,30216.0,,,756.0,-167.0
Colombia,30503.0,2021-01-01,32412.0,,31222.0,,,1190.0,434.0
Colombia,30503.0,2021-02-01,30637.0,,29853.0,,,784.0,-406.0
Colombia,30503.0,2021-03-01,35162.0,,34612.0,,,550.0,-234.0
Colombia,30503.0,2021-04-01,35058.0,,34621.0,,,437.0,-113.0
Colombia,30503.0,2021-05-01,35822.0,,35560.0,,,262.0,-175.0
Colombia,30503.0,2021-06-01,35292.0,,34933.0,,,359.0,97.0
Colombia,30503.0,2021-07-01,36168.0,,35814.0,,,354.0,-5.0
Colombia,30503.0,2021-08-01,33066.0,,32491.0,,,575.0,221.0
Colombia,30503.0,2021-09-01,33349.0,,33026.0,,,323.0,-252.0
Colombia,30503.0,2021-10-01,34155.0,,33716.0,,,439.0,116.0
Colombia,30503.0,2021-11-01,33652.0,,33108.0,,,544.0,105.0
Colombia,30503.0,2021-12-01,33139.0,,32576.0,,,563.0,19.0
Colombia,30503.0,2022-01-01,33314.0,,32492.0,,,822.0,259.0
Colombia,30503.0,2022-02-01,33974.0,,33259.0,,,715.0,-107.0
Colombia,30503.0,2022-03-01,34548.0,,33684.0,,,864.0,149.0
Colombia,30503.0,2022-04-01,35417.0,,34570.0,,,847.0,-17.0
Colombia,30503.0,2022-05-01,34910.0,,34435.0,,,475.0,-372.0
Colombia,30503.0,2022-06-01,34949.0,,34136.0,,,813.0,338.0
Colombia,30503.0,2022-07-01,35125.0,,34175.0,,,950.0,137.0
Colombia,30503.0,2022-08-01,33992.0,,32383.0,,,1609.0,659.0
Colombia,30503.0,2022-09-01,34410.0,,33079.0,,,1331.0,-278.0
Colombia,30503.0,2022-10-01,33819.0,,32525.0,,,1294.0,-37.0
Colombia,30503.0,2022-11-01,35738.0,,34672.0,,,1066.0,-228.0
Colombia,30503.0,2022-12-01,39854.0,,38494.0,,,1360.0,294.0
Colombia,30503.0,2023-01-01,39635.0,,37737.0,,,1898.0,538.0
Colombia,30503.0,2023-02-01,38721.0,-618.0,37281.0,-160.0,-151.0,1440.0,-458.0
Colombia,30503.0,2023-03-01,39275.0,545.0,37505.0,215.0,248.0,1770.0,330.0
Colombia,30503.0,2023-04-01,39708.0,823.0,37769.0,654.0,22.0,1939.0,169.0
Colombia,30503.0,2023-05-01,36210.0,-3112.0,34393.0,-2990.0,-158.0,1817.0,-122.0
Colombia,30503.0,2023-06-01,38353.0,2519.0,36063.0,2046.0,-218.0,2290.0,473.0
Colombia,30503.0,2023-07-01,38411.0,210.0,36015.0,104.0,-27.0,2396.0,106.0
Colombia,30503.0,2023-08-01,38778.0,559.0,36421.0,598.0,-49.0,2357.0,-39.0
Colombia,30503.0,2023-09-01,38636.0,516.0,36000.0,237.0,-240.0,2636.0,279.0
Colombia,30503.0,2023-10-01,38046.0,-58.0,34902.0,-566.0,-122.0,3144.0,508.0
Colombia,30503.0,2023-11-01,39385.0,1364.0,36190.0,1313.0,464.0,3195.0,51.0
Colombia,30503.0,2023-12-01,43011.0,1841.0,39022.0,1047.0,445.0,3989.0,794.0
Colombia,30503.0,2024-01-01,42781.0,285.0,38161.0,-346.0,8.0,4620.0,631.0
Colombia,30503.0,2024-02-01,43357.0,911.0,38532.0,706.0,-183.0,4825.0,205.0
Colombia,30503.0,2024-03-01,44854.0,1442.0,39861.0,1274.0,75.0,4993.0,168.0
Colombia,30503.0,2024-04-01,40685.0,-3158.0,35697.0,-3153.0,-307.0,4988.0,-5.0
Colombia,30503.0,2024-05-01,44213.0,3497.0,39345.0,3617.0,156.0,4868.0,-120.0
Colombia,30503.0,2024-06-01,45846.0,1741.0,41513.0,2276.0,85.0,4333.0,-535.0
Colombia,30503.0,2024-07-01,46916.0,645.0,42107.0,169.0,435.0,4809.0,476.0
Colombia,30503.0,2024-08-01,47913.0,1123.0,42873.0,892.0,296.0,5040.0,231.0
Colombia,30503.0,2024-09-01,48159.0,-246.0,42957.0,-408.0,234.0,5202.0,162.0
Colombia,30503.0,2024-10-01,46915.0,-782.0,42805.0,310.0,-459.0,4110.0,-1092.0
Colombia,30503.0,2024-11-01,46976.0,197.0,43189.0,520.0,101.0,3787.0,-323.0
Colombia,30503.0,2024-12-01,45928.0,-820.0,42627.0,-334.0,-335.0,3301.0,-486.0
Colombia,30503.0,2025-01-01,45510.0,-700.0,41847.0,-1062.0,84.0,3663.0,362.0
Colombia,30503.0,2025-02-01,46221.0,-89.0,43251.0,604.0,405.0,2970.0,-693.0
Colombia,30503.0,2025-03-01,47260.0,430.0,43334.0,-526.0,80.0,3926.0,956.0
Colombia,30503.0,2025-04-01,48151.0,378.0,44326.0,479.0,100.0,3825.0,-101.0
Colombia,30503.0,2025-05-01,45615.0,-2316.0,41292.0,-2814.0,-90.0,4323.0,498.0
Colombia,30503.0,2025-06-01,42989.0,-2948.0,39302.0,-2312.0,187.0,3687.0,-636.0
Colombia,30503.0,2025-07-01,43265.0,225.0,39696.0,343.0,-112.0,3569.0,-118.0
Colombia,30503.0,2025-08-01,44685.0,1568.0,41056.0,1508.0,188.0,3629.0,60.0
Colombia,30503.0,2025-09-01,43307.0,-1456.0,40962.0,-172.0,139.0,2345.0,-1284.0
Colombia,30503.0,2025-10-01,41642.0,-1854.0,39023.0,-2128.0,92.0,2619.0,274.0
Colombia,30503.0,2025-11-01,45218.0,3852.0,42629.0,3882.0,43.0,2589.0,-30.0
Colombia,30503.0,2025-12-01,44170.0,-1316.0,41285.0,-1612.0,-83.0,2885.0,296.0
Colombia,30503.0,2026-01-01,45914.0,1964.0,42672.0,1607.0,-98.0,3242.0,357.0
Colombia,30503.0,2026-02-01,46129.0,182.0,43420.0,715.0,222.0,2709.0,-533.0
Colombia,30503.0,2026-03-01,42565.0,-3492.0,39853.0,-3495.0,-342.0,2712.0,3.0
Colombia,30503.0,2026-04-01,43298.0,865.0,40716.0,995.0,-39.0,2582.0,-130.0
Colombia,30503.0,2026-05-01,43563.0,587.0,40493.0,99.0,-127.0,3070.0,488.0
Costa Rica,30589.0,2020-01-01,1907.0,,1716.0,,,191.0,-4.0
Costa Rica,30589.0,2020-02-01,1882.0,,1674.0,,,208.0,17.0
Costa Rica,30589.0,2020-03-01,1650.0,,1534.0,,,116.0,-92.0
Costa Rica,30589.0,2020-04-01,1588.0,,1470.0,,,118.0,2.0
Costa Rica,30589.0,2020-05-01,1550.0,,1440.0,,,110.0,-8.0
Costa Rica,30589.0,2020-06-01,1468.0,,1358.0,,,110.0,0.0
Costa Rica,30589.0,2020-07-01,1485.0,,1382.0,,,103.0,-7.0
Costa Rica,30589.0,2020-08-01,1400.0,,1297.0,,,103.0,0.0
Costa Rica,30589.0,2020-09-01,1338.0,,1170.0,,,168.0,65.0
Costa Rica,30589.0,2020-10-01,1537.0,,1418.0,,,119.0,-49.0
Costa Rica,30589.0,2020-11-01,1473.0,,1307.0,,,166.0,47.0
Costa Rica,30589.0,2020-12-01,1529.0,,1332.0,,,197.0,31.0
Costa Rica,30589.0,2021-01-01,1675.0,,1486.0,,,189.0,-8.0
Costa Rica,30589.0,2021-02-01,1477.0,,1322.0,,,155.0,-34.0
Costa Rica,30589.0,2021-03-01,1540.0,,1393.0,,,147.0,-8.0
Costa Rica,30589.0,2021-04-01,1486.0,,1380.0,,,106.0,-41.0
Costa Rica,30589.0,2021-05-01,1489.0,,1378.0,,,111.0,5.0
Costa Rica,30589.0,2021-06-01,1454.0,,1367.0,,,87.0,-24.0
Costa Rica,30589.0,2021-07-01,1430.0,,1339.0,,,91.0,4.0
Costa Rica,30589.0,2021-08-01,1451.0,,1358.0,,,93.0,2.0
Costa Rica,30589.0,2021-09-01,1454.0,,1407.0,,,47.0,-46.0
Costa Rica,30589.0,2021-10-01,1478.0,,1425.0,,,53.0,6.0
Costa Rica,30589.0,2021-11-01,1547.0,,1466.0,,,81.0,28.0
Costa Rica,30589.0,2021-12-01,1585.0,,1526.0,,,59.0,-22.0
Costa Rica,30589.0,2022-01-01,1676.0,,1587.0,,,89.0,30.0
Costa Rica,30589.0,2022-02-01,1846.0,,1736.0,,,110.0,21.0
Costa Rica,30589.0,2022-03-01,1795.0,,1665.0,,,130.0,20.0
Costa Rica,30589.0,2022-04-01,1949.0,,1774.0,,,175.0,45.0
Costa Rica,30589.0,2022-05-01,1861.0,,1676.0,,,185.0,10.0
Costa Rica,30589.0,2022-06-01,1975.0,,1687.0,,,288.0,103.0
Costa Rica,30589.0,2022-07-01,2054.0,,1742.0,,,312.0,24.0
Costa Rica,30589.0,2022-08-01,2184.0,,1736.0,,,448.0,136.0
Costa Rica,30589.0,2022-09-01,2232.0,,1827.0,,,405.0,-43.0
Costa Rica,30589.0,2022-10-01,2218.0,,1901.0,,,317.0,-88.0
Costa Rica,30589.0,2022-11-01,2263.0,,1925.0,,,338.0,21.0
Costa Rica,30589.0,2022-12-01,2351.0,,2045.0,,,306.0,-32.0
Costa Rica,30589.0,2023-01-01,2770.0,,2204.0,,,566.0,260.0
Costa Rica,30589.0,2023-02-01,2723.0,37.0,2149.0,29.0,-18.0,574.0,8.0
Costa Rica,30589.0,2023-03-01,3109.0,503.0,2516.0,484.0,23.0,593.0,19.0
Costa Rica,30589.0,2023-04-01,3719.0,735.0,3121.0,730.0,-1.0,598.0,5.0
Costa Rica,30589.0,2023-05-01,3985.0,169.0,3360.0,142.0,-12.0,625.0,27.0
Costa Rica,30589.0,2023-06-01,4142.0,186.0,3484.0,153.0,-15.0,658.0,33.0
Costa Rica,30589.0,2023-07-01,4287.0,159.0,3612.0,142.0,7.0,675.0,17.0
Costa Rica,30589.0,2023-08-01,4363.0,231.0,3590.0,133.0,6.0,773.0,98.0
Costa Rica,30589.0,2023-09-01,4299.0,-18.0,3571.0,27.0,-6.0,728.0,-45.0
Costa Rica,30589.0,2023-10-01,4125.0,-191.0,3416.0,-172.0,9.0,709.0,-19.0
Costa Rica,30589.0,2023-11-01,4577.0,487.0,3852.0,471.0,25.0,725.0,16.0
Costa Rica,30589.0,2023-12-01,4892.0,279.0,4047.0,159.0,31.0,845.0,120.0
Costa Rica,30589.0,2024-01-01,5556.0,703.0,3942.0,-66.0,-9.0,1614.0,769.0
Costa Rica,30589.0,2024-02-01,5135.0,-308.0,3918.0,89.0,-23.0,1217.0,-397.0
Costa Rica,30589.0,2024-03-01,4754.0,-372.0,3814.0,-95.0,13.0,940.0,-277.0
Costa Rica,30589.0,2024-04-01,4251.0,-420.0,3393.0,-338.0,-31.0,858.0,-82.0
Costa Rica,30589.0,2024-05-01,4238.0,26.0,3351.0,-3.0,16.0,887.0,29.0
Costa Rica,30589.0,2024-06-01,3994.0,-196.0,3020.0,-283.0,22.0,974.0,87.0
Costa Rica,30589.0,2024-07-01,3955.0,-15.0,2991.0,-5.0,24.0,964.0,-10.0
Costa Rica,30589.0,2024-08-01,3929.0,-46.0,2939.0,-72.0,20.0,990.0,26.0
Costa Rica,30589.0,2024-09-01,3846.0,-84.0,2823.0,-117.0,11.0,1023.0,33.0
Costa Rica,30589.0,2024-10-01,3754.0,-51.0,2773.0,-9.0,-38.0,981.0,-42.0
Costa Rica,30589.0,2024-11-01,3644.0,-104.0,2786.0,19.0,5.0,858.0,-123.0
Costa Rica,30589.0,2024-12-01,3583.0,-34.0,2784.0,25.0,-9.0,799.0,-59.0
Costa Rica,30589.0,2025-01-01,3417.0,-184.0,2620.0,-182.0,4.0,797.0,-2.0
Costa Rica,30589.0,2025-02-01,3478.0,113.0,2671.0,103.0,-5.0,807.0,10.0
Costa Rica,30589.0,2025-03-01,3553.0,79.0,2673.0,6.0,-18.0,880.0,73.0
Costa Rica,30589.0,2025-04-01,3595.0,11.0,2722.0,18.0,14.0,873.0,-7.0
Costa Rica,30589.0,2025-05-01,3653.0,64.0,2773.0,57.0,-47.0,880.0,7.0
Costa Rica,30589.0,2025-06-01,3736.0,47.0,2707.0,-102.0,13.0,1029.0,149.0
Costa Rica,30589.0,2025-07-01,4019.0,332.0,2745.0,87.0,5.0,1274.0,245.0
Costa Rica,30589.0,2025-08-01,4008.0,-17.0,2786.0,35.0,24.0,1222.0,-52.0
Costa Rica,30589.0,2025-09-01,4082.0,42.0,2910.0,92.0,-5.0,1172.0,-50.0
Costa Rica,30589.0,2025-10-01,3822.0,-288.0,2872.0,-66.0,-20.0,950.0,-222.0
Costa Rica,30589.0,2025-11-01,4139.0,410.0,3335.0,556.0,-29.0,804.0,-146.0
Costa Rica,30589.0,2025-12-01,4655.0,456.0,3711.0,316.0,-16.0,944.0,140.0
Costa Rica,30589.0,2026-01-01,4346.0,-337.0,3507.0,-232.0,-28.0,839.0,-105.0
Costa Rica,30589.0,2026-02-01,4932.0,537.0,3564.0,8.0,-4.0,1368.0,529.0
Costa Rica,30589.0,2026-03-01,4403.0,-467.0,3525.0,23.0,-99.0,878.0,-490.0
Costa Rica,30589.0,2026-04-01,4916.0,513.0,3888.0,363.0,-12.0,1028.0,150.0
Costa Rica,30589.0,2026-05-01,4908.0,-5.0,3874.0,-11.0,-13.0,1034.0,6.0
Curacao,36188.0,2020-01-01,,,491.0,,,,
Curacao,36188.0,2020-02-01,,,477.0,,,,
Curacao,36188.0,2020-03-01,,,403.0,,,,
Curacao,36188.0,2020-04-01,,,398.0,,,,
Curacao,36188.0,2020-05-01,,,396.0,,,,
Curacao,36188.0,2020-06-01,,,393.0,,,,
Curacao,36188.0,2020-07-01,,,395.0,,,,
Curacao,36188.0,2020-08-01,,,377.0,,,,
Curacao,36188.0,2020-09-01,,,367.0,,,,
Curacao,36188.0,2020-10-01,,,293.0,,,,
Curacao,36188.0,2020-11-01,,,270.0,,,,
Curacao,36188.0,2020-12-01,,,287.0,,,,
Curacao,36188.0,2021-01-01,,,295.0,,,,
Curacao,36188.0,2021-02-01,,,283.0,,,,
Curacao,36188.0,2021-03-01,,,281.0,,,,
Curacao,36188.0,2021-04-01,,,278.0,,,,
Curacao,36188.0,2021-05-01,,,290.0,,,,
Curacao,36188.0,2021-06-01,,,289.0,,,,
Curacao,36188.0,2021-07-01,,,276.0,,,,
Curacao,36188.0,2021-08-01,,,283.0,,,,
Curacao,36188.0,2021-09-01,,,293.0,,,,
Curacao,36188.0,2021-10-01,,,287.0,,,,
Curacao,36188.0,2021-11-01,,,263.0,,,,
Curacao,36188.0,2021-12-01,,,264.0,,,,
Curacao,36188.0,2022-01-01,,,273.0,,,,
Curacao,36188.0,2022-02-01,,,287.0,,,,
Curacao,36188.0,2022-03-01,,,339.0,,,,
Curacao,36188.0,2022-04-01,,,611.0,,,,
Curacao,36188.0,2022-05-01,,,554.0,,,,
Curacao,36188.0,2022-06-01,,,583.0,,,,
Curacao,36188.0,2022-07-01,,,673.0,,,,
Curacao,36188.0,2022-08-01,,,645.0,,,,
Curacao,36188.0,2022-09-01,,,664.0,,,,
Curacao,36188.0,2022-10-01,,,675.0,,,,
Curacao,36188.0,2022-11-01,,,666.0,,,,
Curacao,36188.0,2022-12-01,,,689.0,,,,
Curacao,36188.0,2023-01-01,,,734.0,,,,
Curacao,36188.0,2023-02-01,,,773.0,42.0,0.0,,
Curacao,36188.0,2023-03-01,,,706.0,-81.0,12.0,,
Curacao,36188.0,2023-04-01,,,721.0,12.0,0.0,,
Curacao,36188.0,2023-05-01,,,744.0,-24.0,-1.0,,
Curacao,36188.0,2023-06-01,,,829.0,77.0,1.0,,
Curacao,36188.0,2023-07-01,,,831.0,31.0,-6.0,,
Curacao,36188.0,2023-08-01,,,872.0,13.0,-19.0,,
Curacao,36188.0,2023-09-01,,,1106.0,236.0,-4.0,,
Curacao,36188.0,2023-10-01,,,1071.0,-28.0,-18.0,,
Curacao,36188.0,2023-11-01,,,1065.0,13.0,7.0,,
Curacao,36188.0,2023-12-01,,,1102.0,25.0,8.0,,
Curacao,36188.0,2024-01-01,,,1345.0,254.0,-6.0,,
Curacao,36188.0,2024-02-01,,,1443.0,49.0,-2.0,,
Curacao,36188.0,2024-03-01,,,1379.0,24.0,1.0,,
Curacao,36188.0,2024-04-01,,,1430.0,69.0,-21.0,,
Curacao,36188.0,2024-05-01,,,1521.0,75.0,3.0,,
Curacao,36188.0,2024-06-01,,,1508.0,-7.0,-7.0,,
Curacao,36188.0,2024-07-01,,,1632.0,100.0,26.0,,
Curacao,36188.0,2024-08-01,,,1648.0,21.0,-1.0,,
Curacao,36188.0,2024-09-01,,,1719.0,75.0,8.0,,
Curacao,36188.0,2024-10-01,,,1859.0,170.0,-41.0,,
Curacao,36188.0,2024-11-01,,,2006.0,195.0,20.0,,
Curacao,36188.0,2024-12-01,,,1951.0,-41.0,-14.0,,
Curacao,36188.0,2025-01-01,,,1784.0,-83.0,-23.0,,
Curacao,36188.0,2025-02-01,,,1839.0,-7.0,61.0,,
Curacao,36188.0,2025-03-01,,,1817.0,-54.0,32.0,,
Curacao,36188.0,2025-04-01,,,1837.0,82.0,-62.0,,
Curacao,36188.0,2025-05-01,,,1847.0,1.0,11.0,,
Curacao,36188.0,2025-06-01,,,1611.0,-153.0,-9.0,,
Curacao,36188.0,2025-07-01,,,1783.0,217.0,-29.0,,
Curacao,36188.0,2025-08-01,,,1802.0,-29.0,67.0,,
Curacao,36188.0,2025-09-01,,,1753.0,105.0,-100.0,,
Curacao,36188.0,2025-10-01,,,1785.0,-24.0,67.0,,
Curacao,36188.0,2025-11-01,,,1847.0,47.0,19.0,,
Curacao,36188.0,2025-12-01,,,1837.0,-16.0,3.0,,
Curacao,36188.0,2026-01-01,,,1716.0,-89.0,-31.0,,
Curacao,36188.0,2026-02-01,,,1622.0,-90.0,9.0,,
Curacao,36188.0,2026-03-01,,,1507.0,-136.0,10.0,,
Curacao,36188.0,2026-04-01,,,1624.0,193.0,-62.0,,
Curacao,36188.0,2026-05-01,,,1730.0,80.0,30.0,,
Cyprus,10405.0,2020-01-01,209.0,,120.0,,,89.0,19.0
Cyprus,10405.0,2020-02-01,219.0,,126.0,,,93.0,4.0
Cyprus,10405.0,2020-03-01,261.0,,107.0,,,154.0,61.0
Cyprus,10405.0,2020-04-01,265.0,,109.0,,,156.0,2.0
Cyprus,10405.0,2020-05-01,170.0,,113.0,,,57.0,-99.0
Cyprus,10405.0,2020-06-01,155.0,,94.0,,,61.0,5.0
Cyprus,10405.0,2020-07-01,166.0,,100.0,,,66.0,5.0
Cyprus,10405.0,2020-08-01,165.0,,105.0,,,61.0,-5.0
Cyprus,10405.0,2020-09-01,165.0,,108.0,,,58.0,-3.0
Cyprus,10405.0,2020-10-01,172.0,,107.0,,,66.0,8.0
Cyprus,10405.0,2020-11-01,155.0,,89.0,,,66.0,0.0
Cyprus,10405.0,2020-12-01,152.0,,84.0,,,68.0,2.0
Cyprus,10405.0,2021-01-01,191.0,,112.0,,,79.0,11.0
Cyprus,10405.0,2021-02-01,200.0,,120.0,,,81.0,1.0
Cyprus,10405.0,2021-03-01,208.0,,130.0,,,78.0,-3.0
Cyprus,10405.0,2021-04-01,205.0,,134.0,,,70.0,-7.0
Cyprus,10405.0,2021-05-01,198.0,,136.0,,,62.0,-9.0
Cyprus,10405.0,2021-06-01,207.0,,135.0,,,72.0,10.0
Cyprus,10405.0,2021-07-01,174.0,,119.0,,,55.0,-17.0
Cyprus,10405.0,2021-08-01,186.0,,113.0,,,73.0,18.0
Cyprus,10405.0,2021-09-01,189.0,,111.0,,,78.0,5.0
Cyprus,10405.0,2021-10-01,183.0,,108.0,,,75.0,-3.0
Cyprus,10405.0,2021-11-01,161.0,,100.0,,,60.0,-15.0
Cyprus,10405.0,2021-12-01,162.0,,96.0,,,66.0,6.0
Cyprus,10405.0,2022-01-01,172.0,,99.0,,,72.0,6.0
Cyprus,10405.0,2022-02-01,174.0,,117.0,,,58.0,-15.0
Cyprus,10405.0,2022-03-01,238.0,,123.0,,,115.0,58.0
Cyprus,10405.0,2022-04-01,286.0,,120.0,,,166.0,51.0
Cyprus,10405.0,2022-05-01,287.0,,132.0,,,155.0,-11.0
Cyprus,10405.0,2022-06-01,293.0,,134.0,,,159.0,4.0
Cyprus,10405.0,2022-07-01,295.0,,127.0,,,168.0,9.0
Cyprus,10405.0,2022-08-01,319.0,,130.0,,,189.0,20.0
Cyprus,10405.0,2022-09-01,313.0,,117.0,,,196.0,7.0
Cyprus,10405.0,2022-10-01,307.0,,114.0,,,193.0,-3.0
Cyprus,10405.0,2022-11-01,310.0,,114.0,,,196.0,3.0
Cyprus,10405.0,2022-12-01,317.0,,124.0,,,193.0,-3.0
Cyprus,10405.0,2023-01-01,323.0,,123.0,,,200.0,6.0
Cyprus,10405.0,2023-02-01,327.0,5.0,127.0,4.0,-0.0,201.0,1.0
Cyprus,10405.0,2023-03-01,344.0,15.0,127.0,-2.0,2.0,218.0,17.0
Cyprus,10405.0,2023-04-01,362.0,3.0,142.0,2.0,-1.0,219.0,2.0
Cyprus,10405.0,2023-05-01,359.0,17.0,151.0,27.0,3.0,209.0,-11.0
